TIME 14:36:48: CPU 4 %, RAM 12.24% %, HDD 13 %
TIME 14:36:49: CPU 3 %, RAM 12.24% %, HDD 13 %
TIME 14:36:50: CPU 3 %, RAM 12.24% %, HDD 13 %
TIME 14:36:51: CPU 4 %, RAM 12.24% %, HDD 13 %
TIME 14:36:52: CPU 10 %, RAM 12.24% %, HDD 13 %
TIME 14:36:53: CPU 100 %, RAM 14.40% %, HDD 13 %
TIME 14:36:54: CPU 79 %, RAM 17.01% %, HDD 13 %
TIME 14:36:55: CPU 32 %, RAM 17.41% %, HDD 13 %
TIME 14:36:57: CPU 12 %, RAM 17.41% %, HDD 13 %
TIME 14:36:58: CPU 15 %, RAM 17.46% %, HDD 13 %
TIME 14:36:59: CPU 15 %, RAM 17.46% %, HDD 13 %
TIME 14:37:00: CPU 15 %, RAM 17.46% %, HDD 13 %
TIME 14:37:01: CPU 9 %, RAM 17.51% %, HDD 13 %
TIME 14:37:02: CPU 14 %, RAM 17.51% %, HDD 13 %
TIME 14:37:03: CPU 10 %, RAM 17.56% %, HDD 13 %
TIME 14:37:04: CPU 11 %, RAM 17.56% %, HDD 13 %
TIME 14:37:05: CPU 15 %, RAM 17.56% %, HDD 13 %
TIME 14:37:06: CPU 10 %, RAM 17.61% %, HDD 13 %
TIME 14:37:07: CPU 12 %, RAM 17.71% %, HDD 13 %
TIME 14:37:08: CPU 13 %, RAM 17.66% %, HDD 13 %
TIME 14:37:09: CPU 9 %, RAM 17.71% %, HDD 13 %
TIME 14:37:10: CPU 15 %, RAM 17.61% %, HDD 13 %
TIME 14:37:11: CPU 12 %, RAM 17.71% %, HDD 13 %
TIME 14:37:12: CPU 12 %, RAM 17.81% %, HDD 13 %
TIME 14:37:13: CPU 10 %, RAM 17.81% %, HDD 13 %
TIME 14:37:14: CPU 12 %, RAM 17.81% %, HDD 13 %
TIME 14:37:15: CPU 16 %, RAM 17.96% %, HDD 13 %
TIME 14:37:16: CPU 16 %, RAM 17.96% %, HDD 13 %
TIME 14:37:17: CPU 14 %, RAM 17.96% %, HDD 13 %
TIME 14:37:18: CPU 17 %, RAM 17.96% %, HDD 13 %
TIME 14:37:19: CPU 15 %, RAM 18.06% %, HDD 13 %
TIME 14:37:20: CPU 38 %, RAM 18.56% %, HDD 13 %
TIME 14:37:21: CPU 34 %, RAM 19.02% %, HDD 13 %
TIME 14:37:22: CPU 33 %, RAM 19.07% %, HDD 13 %
TIME 14:37:23: CPU 33 %, RAM 19.32% %, HDD 13 %
TIME 14:37:24: CPU 35 %, RAM 19.77% %, HDD 13 %
TIME 14:37:25: CPU 32 %, RAM 19.97% %, HDD 13 %
TIME 14:37:26: CPU 44 %, RAM 19.47% %, HDD 13 %
TIME 14:37:27: CPU 37 %, RAM 20.17% %, HDD 13 %
TIME 14:37:28: CPU 46 %, RAM 19.87% %, HDD 13 %
TIME 14:37:29: CPU 29 %, RAM 20.37% %, HDD 13 %
TIME 14:37:30: CPU 35 %, RAM 20.72% %, HDD 13 %
TIME 14:37:31: CPU 50 %, RAM 19.87% %, HDD 13 %
TIME 14:37:32: CPU 34 %, RAM 20.47% %, HDD 13 %
TIME 14:37:33: CPU 33 %, RAM 20.97% %, HDD 13 %
TIME 14:37:34: CPU 38 %, RAM 20.22% %, HDD 13 %
TIME 14:37:35: CPU 22 %, RAM 21.17% %, HDD 13 %
TIME 14:37:37: CPU 51 %, RAM 20.57% %, HDD 13 %
TIME 14:37:38: CPU 46 %, RAM 20.67% %, HDD 13 %
TIME 14:37:39: CPU 59 %, RAM 21.58% %, HDD 13 %
TIME 14:37:40: CPU 29 %, RAM 21.63% %, HDD 13 %
TIME 14:37:41: CPU 33 %, RAM 23.33% %, HDD 13 %
TIME 14:37:42: CPU 56 %, RAM 22.28% %, HDD 13 %
TIME 14:37:43: CPU 41 %, RAM 24.13% %, HDD 13 %
TIME 14:37:44: CPU 59 %, RAM 22.78% %, HDD 13 %
TIME 14:37:45: CPU 53 %, RAM 24.54% %, HDD 13 %
TIME 14:37:46: CPU 21 %, RAM 24.74% %, HDD 13 %
TIME 14:37:47: CPU 42 %, RAM 23.48% %, HDD 13 %
TIME 14:37:48: CPU 55 %, RAM 25.29% %, HDD 13 %
TIME 14:37:49: CPU 48 %, RAM 23.88% %, HDD 13 %
TIME 14:37:50: CPU 50 %, RAM 25.44% %, HDD 13 %
TIME 14:37:51: CPU 36 %, RAM 26.04% %, HDD 13 %
TIME 14:37:52: CPU 46 %, RAM 25.09% %, HDD 13 %
TIME 14:37:53: CPU 51 %, RAM 28.15% %, HDD 13 %
TIME 14:37:54: CPU 49 %, RAM 25.54% %, HDD 13 %
TIME 14:37:55: CPU 34 %, RAM 25.04% %, HDD 13 %
TIME 14:37:56: CPU 59 %, RAM 24.69% %, HDD 13 %
TIME 14:37:57: CPU 65 %, RAM 25.39% %, HDD 13 %
TIME 14:37:58: CPU 39 %, RAM 25.59% %, HDD 13 %
TIME 14:37:59: CPU 41 %, RAM 25.09% %, HDD 13 %
TIME 14:38:00: CPU 75 %, RAM 16.76% %, HDD 13 %
TIME 14:38:01: CPU 1 %, RAM 16.76% %, HDD 13 %
TIME 14:38:02: CPU 22 %, RAM 16.81% %, HDD 13 %
TIME 14:38:03: CPU 6 %, RAM 16.81% %, HDD 13 %
TIME 14:38:04: CPU 28 %, RAM 16.56% %, HDD 13 %
