TIME 14:36:48: CPU 5 %, RAM 11.79% %, HDD 13 %
TIME 14:36:49: CPU 6 %, RAM 11.84% %, HDD 13 %
TIME 14:36:50: CPU 4 %, RAM 11.84% %, HDD 13 %
TIME 14:36:51: CPU 2 %, RAM 11.79% %, HDD 13 %
TIME 14:36:52: CPU 15 %, RAM 11.84% %, HDD 13 %
TIME 14:36:54: CPU 100 %, RAM 13.65% %, HDD 13 %
TIME 14:36:55: CPU 100 %, RAM 14.90% %, HDD 13 %
TIME 14:36:56: CPU 60 %, RAM 16.76% %, HDD 13 %
TIME 14:36:57: CPU 26 %, RAM 16.91% %, HDD 13 %
TIME 14:36:58: CPU 19 %, RAM 17.01% %, HDD 13 %
TIME 14:36:59: CPU 22 %, RAM 16.96% %, HDD 13 %
TIME 14:37:00: CPU 15 %, RAM 17.01% %, HDD 13 %
TIME 14:37:01: CPU 17 %, RAM 17.01% %, HDD 13 %
TIME 14:37:02: CPU 15 %, RAM 17.01% %, HDD 13 %
TIME 14:37:03: CPU 18 %, RAM 17.06% %, HDD 13 %
TIME 14:37:04: CPU 16 %, RAM 17.06% %, HDD 13 %
TIME 14:37:05: CPU 17 %, RAM 17.06% %, HDD 13 %
TIME 14:37:06: CPU 19 %, RAM 17.06% %, HDD 13 %
TIME 14:37:07: CPU 20 %, RAM 17.11% %, HDD 13 %
TIME 14:37:08: CPU 15 %, RAM 17.16% %, HDD 13 %
TIME 14:37:09: CPU 21 %, RAM 17.21% %, HDD 13 %
TIME 14:37:10: CPU 15 %, RAM 17.26% %, HDD 13 %
TIME 14:37:11: CPU 20 %, RAM 17.31% %, HDD 13 %
TIME 14:37:12: CPU 22 %, RAM 17.31% %, HDD 13 %
TIME 14:37:13: CPU 17 %, RAM 17.36% %, HDD 13 %
TIME 14:37:14: CPU 17 %, RAM 17.41% %, HDD 13 %
TIME 14:37:15: CPU 21 %, RAM 17.36% %, HDD 13 %
TIME 14:37:16: CPU 15 %, RAM 17.41% %, HDD 13 %
TIME 14:37:17: CPU 14 %, RAM 17.41% %, HDD 13 %
TIME 14:37:18: CPU 21 %, RAM 17.46% %, HDD 13 %
TIME 14:37:19: CPU 35 %, RAM 17.76% %, HDD 13 %
TIME 14:37:20: CPU 49 %, RAM 17.91% %, HDD 13 %
TIME 14:37:21: CPU 44 %, RAM 18.21% %, HDD 13 %
TIME 14:37:22: CPU 40 %, RAM 18.46% %, HDD 13 %
TIME 14:37:23: CPU 39 %, RAM 18.97% %, HDD 13 %
TIME 14:37:24: CPU 46 %, RAM 18.97% %, HDD 13 %
TIME 14:37:25: CPU 63 %, RAM 18.72% %, HDD 13 %
TIME 14:37:27: CPU 43 %, RAM 19.42% %, HDD 13 %
TIME 14:37:28: CPU 54 %, RAM 19.97% %, HDD 13 %
TIME 14:37:29: CPU 40 %, RAM 20.07% %, HDD 13 %
TIME 14:37:30: CPU 52 %, RAM 19.27% %, HDD 13 %
TIME 14:37:31: CPU 60 %, RAM 20.12% %, HDD 13 %
TIME 14:37:32: CPU 44 %, RAM 20.87% %, HDD 13 %
TIME 14:37:33: CPU 60 %, RAM 19.57% %, HDD 13 %
TIME 14:37:34: CPU 43 %, RAM 19.97% %, HDD 13 %
TIME 14:37:35: CPU 36 %, RAM 20.62% %, HDD 13 %
TIME 14:37:36: CPU 65 %, RAM 21.68% %, HDD 13 %
TIME 14:37:37: CPU 60 %, RAM 20.62% %, HDD 13 %
TIME 14:37:38: CPU 49 %, RAM 22.13% %, HDD 13 %
TIME 14:37:39: CPU 52 %, RAM 19.67% %, HDD 13 %
TIME 14:37:40: CPU 51 %, RAM 21.48% %, HDD 13 %
TIME 14:37:41: CPU 55 %, RAM 21.48% %, HDD 13 %
TIME 14:37:42: CPU 71 %, RAM 23.08% %, HDD 13 %
TIME 14:37:43: CPU 54 %, RAM 20.47% %, HDD 13 %
TIME 14:37:44: CPU 46 %, RAM 22.08% %, HDD 13 %
TIME 14:37:45: CPU 66 %, RAM 22.28% %, HDD 13 %
TIME 14:37:46: CPU 56 %, RAM 22.28% %, HDD 13 %
TIME 14:37:47: CPU 55 %, RAM 21.17% %, HDD 13 %
TIME 14:37:48: CPU 86 %, RAM 22.93% %, HDD 13 %
TIME 14:37:49: CPU 41 %, RAM 23.13% %, HDD 13 %
