TIME 14:36:48: CPU 4 %, RAM 12.29% %, HDD 19 %
TIME 14:37:19: CPU 42 %, RAM 18.21% %, HDD 19 %
TIME 14:37:20: CPU 38 %, RAM 18.41% %, HDD 19 %
TIME 14:37:21: CPU 47 %, RAM 18.72% %, HDD 19 %
TIME 14:37:22: CPU 51 %, RAM 19.07% %, HDD 19 %
TIME 14:37:24: CPU 37 %, RAM 19.12% %, HDD 19 %
TIME 14:37:25: CPU 38 %, RAM 19.32% %, HDD 19 %
TIME 14:37:26: CPU 47 %, RAM 19.67% %, HDD 19 %
TIME 14:37:27: CPU 67 %, RAM 19.27% %, HDD 19 %
TIME 14:37:28: CPU 55 %, RAM 19.97% %, HDD 19 %
TIME 14:37:29: CPU 57 %, RAM 19.67% %, HDD 19 %
TIME 14:37:30: CPU 54 %, RAM 19.92% %, HDD 19 %
TIME 14:37:31: CPU 42 %, RAM 20.57% %, HDD 19 %
TIME 14:37:32: CPU 62 %, RAM 19.47% %, HDD 19 %
TIME 14:37:33: CPU 49 %, RAM 20.52% %, HDD 19 %
TIME 14:37:34: CPU 68 %, RAM 19.47% %, HDD 19 %
TIME 14:37:35: CPU 66 %, RAM 20.57% %, HDD 19 %
TIME 14:37:36: CPU 45 %, RAM 20.72% %, HDD 19 %
TIME 14:37:37: CPU 64 %, RAM 19.82% %, HDD 19 %
TIME 14:37:38: CPU 53 %, RAM 21.68% %, HDD 19 %
TIME 14:37:39: CPU 72 %, RAM 21.02% %, HDD 19 %
TIME 14:37:40: CPU 45 %, RAM 21.73% %, HDD 19 %
TIME 14:37:41: CPU 47 %, RAM 20.57% %, HDD 19 %
TIME 14:37:42: CPU 64 %, RAM 22.33% %, HDD 19 %
TIME 14:37:43: CPU 58 %, RAM 22.13% %, HDD 19 %
TIME 14:37:44: CPU 53 %, RAM 22.28% %, HDD 19 %
TIME 14:37:45: CPU 74 %, RAM 24.13% %, HDD 19 %
TIME 14:37:46: CPU 71 %, RAM 21.42% %, HDD 19 %
TIME 14:37:47: CPU 29 %, RAM 22.98% %, HDD 19 %
TIME 14:37:48: CPU 84 %, RAM 23.13% %, HDD 19 %
TIME 14:37:49: CPU 54 %, RAM 23.18% %, HDD 19 %
TIME 14:37:51: CPU 51 %, RAM 21.88% %, HDD 19 %
TIME 14:37:52: CPU 85 %, RAM 23.43% %, HDD 19 %
TIME 14:37:53: CPU 30 %, RAM 23.48% %, HDD 19 %
TIME 14:37:54: CPU 79 %, RAM 22.58% %, HDD 19 %
TIME 14:37:55: CPU 55 %, RAM 22.78% %, HDD 19 %
TIME 14:37:56: CPU 50 %, RAM 23.38% %, HDD 19 %
TIME 14:37:57: CPU 76 %, RAM 25.59% %, HDD 19 %
TIME 14:37:58: CPU 34 %, RAM 23.88% %, HDD 19 %
TIME 14:37:59: CPU 97 %, RAM 24.18% %, HDD 19 %
TIME 14:38:00: CPU 29 %, RAM 24.34% %, HDD 19 %
TIME 14:38:01: CPU 93 %, RAM 24.49% %, HDD 19 %
TIME 14:38:02: CPU 52 %, RAM 24.59% %, HDD 19 %
TIME 14:38:03: CPU 73 %, RAM 24.99% %, HDD 19 %
TIME 14:38:04: CPU 66 %, RAM 25.19% %, HDD 19 %
TIME 14:38:05: CPU 62 %, RAM 25.24% %, HDD 19 %
TIME 14:38:06: CPU 70 %, RAM 25.34% %, HDD 19 %
TIME 14:38:07: CPU 54 %, RAM 24.84% %, HDD 19 %
TIME 14:38:08: CPU 83 %, RAM 27.90% %, HDD 19 %
TIME 14:38:09: CPU 37 %, RAM 26.14% %, HDD 19 %
TIME 14:38:10: CPU 96 %, RAM 28.95% %, HDD 19 %
TIME 14:38:12: CPU 32 %, RAM 25.79% %, HDD 19 %
TIME 14:38:13: CPU 100 %, RAM 27.90% %, HDD 19 %
TIME 14:38:14: CPU 32 %, RAM 26.89% %, HDD 19 %
TIME 14:38:15: CPU 91 %, RAM 28.80% %, HDD 19 %
TIME 14:38:16: CPU 36 %, RAM 27.35% %, HDD 19 %
TIME 14:38:17: CPU 91 %, RAM 30.06% %, HDD 19 %
TIME 14:38:18: CPU 23 %, RAM 16.76% %, HDD 19 %
TIME 14:38:19: CPU 40 %, RAM 16.86% %, HDD 19 %
TIME 14:38:20: CPU 6 %, RAM 16.86% %, HDD 19 %
TIME 14:38:21: CPU 36 %, RAM 16.86% %, HDD 19 %
TIME 14:38:22: CPU 3 %, RAM 16.91% %, HDD 19 %
