TIME 14:36:48: CPU 2 %, RAM 11.69% %, HDD 13 %
TIME 14:36:49: CPU 2 %, RAM 11.69% %, HDD 13 %
TIME 14:36:50: CPU 2 %, RAM 11.69% %, HDD 13 %
TIME 14:36:51: CPU 2 %, RAM 11.69% %, HDD 13 %
TIME 14:36:52: CPU 9 %, RAM 11.69% %, HDD 13 %
TIME 14:36:53: CPU 100 %, RAM 14.05% %, HDD 13 %
TIME 14:36:54: CPU 61 %, RAM 16.41% %, HDD 13 %
TIME 14:36:55: CPU 24 %, RAM 16.81% %, HDD 13 %
TIME 14:36:56: CPU 15 %, RAM 16.81% %, HDD 13 %
TIME 14:36:57: CPU 8 %, RAM 16.86% %, HDD 13 %
TIME 14:36:58: CPU 10 %, RAM 16.91% %, HDD 13 %
TIME 14:37:00: CPU 7 %, RAM 16.91% %, HDD 13 %
TIME 14:37:01: CPU 10 %, RAM 16.91% %, HDD 13 %
TIME 14:37:02: CPU 13 %, RAM 16.96% %, HDD 13 %
TIME 14:37:03: CPU 12 %, RAM 16.96% %, HDD 13 %
TIME 14:37:04: CPU 15 %, RAM 17.01% %, HDD 13 %
TIME 14:37:05: CPU 13 %, RAM 17.01% %, HDD 13 %
TIME 14:37:06: CPU 9 %, RAM 17.01% %, HDD 13 %
TIME 14:37:07: CPU 10 %, RAM 17.11% %, HDD 13 %
TIME 14:37:08: CPU 9 %, RAM 17.11% %, HDD 13 %
TIME 14:37:09: CPU 11 %, RAM 17.16% %, HDD 13 %
TIME 14:37:10: CPU 13 %, RAM 17.16% %, HDD 13 %
TIME 14:37:11: CPU 13 %, RAM 17.16% %, HDD 13 %
TIME 14:37:12: CPU 12 %, RAM 17.26% %, HDD 13 %
TIME 14:37:13: CPU 12 %, RAM 17.21% %, HDD 13 %
TIME 14:37:14: CPU 9 %, RAM 17.31% %, HDD 13 %
TIME 14:37:15: CPU 8 %, RAM 17.41% %, HDD 13 %
TIME 14:37:16: CPU 13 %, RAM 17.41% %, HDD 13 %
TIME 14:37:17: CPU 8 %, RAM 17.41% %, HDD 13 %
TIME 14:37:18: CPU 13 %, RAM 17.41% %, HDD 13 %
TIME 14:37:19: CPU 13 %, RAM 17.41% %, HDD 13 %
TIME 14:37:20: CPU 24 %, RAM 17.81% %, HDD 13 %
TIME 14:37:21: CPU 29 %, RAM 18.01% %, HDD 13 %
TIME 14:37:22: CPU 30 %, RAM 18.36% %, HDD 13 %
TIME 14:37:23: CPU 26 %, RAM 18.62% %, HDD 13 %
TIME 14:37:24: CPU 29 %, RAM 19.07% %, HDD 13 %
TIME 14:37:25: CPU 28 %, RAM 19.47% %, HDD 13 %
TIME 14:37:26: CPU 35 %, RAM 18.87% %, HDD 13 %
TIME 14:37:27: CPU 24 %, RAM 19.52% %, HDD 13 %
TIME 14:37:28: CPU 31 %, RAM 19.07% %, HDD 13 %
TIME 14:37:29: CPU 34 %, RAM 19.67% %, HDD 13 %
TIME 14:37:30: CPU 39 %, RAM 19.97% %, HDD 13 %
TIME 14:37:31: CPU 41 %, RAM 19.57% %, HDD 13 %
TIME 14:37:32: CPU 36 %, RAM 20.37% %, HDD 13 %
TIME 14:37:33: CPU 35 %, RAM 21.37% %, HDD 13 %
TIME 14:37:34: CPU 29 %, RAM 22.43% %, HDD 13 %
TIME 14:37:35: CPU 24 %, RAM 20.07% %, HDD 13 %
TIME 14:37:36: CPU 31 %, RAM 21.32% %, HDD 13 %
TIME 14:37:37: CPU 37 %, RAM 22.38% %, HDD 13 %
TIME 14:37:38: CPU 49 %, RAM 21.83% %, HDD 13 %
TIME 14:37:39: CPU 35 %, RAM 21.98% %, HDD 13 %
TIME 14:37:40: CPU 42 %, RAM 23.83% %, HDD 13 %
TIME 14:37:41: CPU 46 %, RAM 22.68% %, HDD 13 %
TIME 14:37:43: CPU 32 %, RAM 24.34% %, HDD 13 %
TIME 14:37:44: CPU 33 %, RAM 22.23% %, HDD 13 %
TIME 14:37:45: CPU 31 %, RAM 24.08% %, HDD 13 %
TIME 14:37:46: CPU 45 %, RAM 22.48% %, HDD 13 %
TIME 14:37:47: CPU 44 %, RAM 24.49% %, HDD 13 %
TIME 14:37:48: CPU 55 %, RAM 23.28% %, HDD 13 %
TIME 14:37:49: CPU 27 %, RAM 24.28% %, HDD 13 %
TIME 14:37:50: CPU 33 %, RAM 25.39% %, HDD 13 %
TIME 14:37:51: CPU 35 %, RAM 23.88% %, HDD 13 %
TIME 14:37:52: CPU 52 %, RAM 23.18% %, HDD 13 %
TIME 14:37:53: CPU 54 %, RAM 23.83% %, HDD 13 %
TIME 14:37:54: CPU 38 %, RAM 24.59% %, HDD 13 %
TIME 14:37:55: CPU 29 %, RAM 24.54% %, HDD 13 %
TIME 14:37:56: CPU 37 %, RAM 23.93% %, HDD 13 %
TIME 14:37:57: CPU 57 %, RAM 25.09% %, HDD 13 %
TIME 14:37:58: CPU 52 %, RAM 28.00% %, HDD 13 %
TIME 14:37:59: CPU 16 %, RAM 16.26% %, HDD 13 %
TIME 14:38:00: CPU 15 %, RAM 16.26% %, HDD 13 %
TIME 14:38:01: CPU 2 %, RAM 16.26% %, HDD 13 %
TIME 14:38:02: CPU 19 %, RAM 16.41% %, HDD 13 %
TIME 14:38:03: CPU 1 %, RAM 16.36% %, HDD 13 %
