TIME 14:36:48: CPU 3 %, RAM 11.34% %, HDD 13 %
TIME 14:36:49: CPU 7 %, RAM 11.34% %, HDD 13 %
TIME 14:36:50: CPU 3 %, RAM 11.34% %, HDD 13 %
TIME 14:36:51: CPU 4 %, RAM 11.34% %, HDD 13 %
TIME 14:36:52: CPU 17 %, RAM 11.34% %, HDD 13 %
TIME 14:36:53: CPU 100 %, RAM 12.69% %, HDD 13 %
TIME 14:36:55: CPU 100 %, RAM 14.00% %, HDD 13 %
TIME 14:36:56: CPU 65 %, RAM 16.06% %, HDD 13 %
TIME 14:36:57: CPU 40 %, RAM 16.46% %, HDD 13 %
TIME 14:36:58: CPU 20 %, RAM 16.46% %, HDD 13 %
TIME 14:36:59: CPU 16 %, RAM 16.46% %, HDD 13 %
TIME 14:37:00: CPU 18 %, RAM 16.46% %, HDD 13 %
TIME 14:37:01: CPU 19 %, RAM 16.51% %, HDD 13 %
TIME 14:37:02: CPU 15 %, RAM 16.51% %, HDD 13 %
TIME 14:37:03: CPU 17 %, RAM 16.61% %, HDD 13 %
TIME 14:37:04: CPU 20 %, RAM 16.56% %, HDD 13 %
TIME 14:37:05: CPU 16 %, RAM 16.61% %, HDD 13 %
TIME 14:37:06: CPU 18 %, RAM 16.61% %, HDD 13 %
TIME 14:37:07: CPU 18 %, RAM 16.61% %, HDD 13 %
TIME 14:37:08: CPU 21 %, RAM 16.66% %, HDD 13 %
TIME 14:37:09: CPU 17 %, RAM 16.61% %, HDD 13 %
TIME 14:37:10: CPU 21 %, RAM 16.76% %, HDD 13 %
TIME 14:37:11: CPU 19 %, RAM 16.86% %, HDD 13 %
TIME 14:37:12: CPU 19 %, RAM 16.76% %, HDD 13 %
TIME 14:37:13: CPU 18 %, RAM 16.81% %, HDD 13 %
TIME 14:37:14: CPU 14 %, RAM 16.86% %, HDD 13 %
TIME 14:37:15: CPU 17 %, RAM 16.86% %, HDD 13 %
TIME 14:37:16: CPU 18 %, RAM 16.86% %, HDD 13 %
TIME 14:37:17: CPU 13 %, RAM 16.96% %, HDD 13 %
TIME 14:37:18: CPU 18 %, RAM 16.91% %, HDD 13 %
TIME 14:37:19: CPU 30 %, RAM 17.16% %, HDD 13 %
TIME 14:37:20: CPU 45 %, RAM 17.36% %, HDD 13 %
TIME 14:37:21: CPU 39 %, RAM 17.61% %, HDD 13 %
TIME 14:37:22: CPU 35 %, RAM 17.86% %, HDD 13 %
TIME 14:37:23: CPU 40 %, RAM 18.51% %, HDD 13 %
TIME 14:37:24: CPU 45 %, RAM 18.56% %, HDD 13 %
TIME 14:37:25: CPU 54 %, RAM 18.31% %, HDD 13 %
TIME 14:37:26: CPU 51 %, RAM 19.02% %, HDD 13 %
TIME 14:37:28: CPU 43 %, RAM 19.62% %, HDD 13 %
TIME 14:37:29: CPU 43 %, RAM 18.87% %, HDD 13 %
TIME 14:37:30: CPU 39 %, RAM 19.52% %, HDD 13 %
TIME 14:37:31: CPU 55 %, RAM 18.67% %, HDD 13 %
TIME 14:37:32: CPU 45 %, RAM 18.77% %, HDD 13 %
TIME 14:37:33: CPU 50 %, RAM 19.82% %, HDD 13 %
TIME 14:37:34: CPU 55 %, RAM 20.02% %, HDD 13 %
TIME 14:37:35: CPU 58 %, RAM 20.52% %, HDD 13 %
TIME 14:37:36: CPU 36 %, RAM 20.77% %, HDD 13 %
TIME 14:37:37: CPU 40 %, RAM 19.32% %, HDD 13 %
TIME 14:37:38: CPU 54 %, RAM 21.17% %, HDD 13 %
TIME 14:37:39: CPU 66 %, RAM 20.87% %, HDD 13 %
TIME 14:37:40: CPU 29 %, RAM 21.02% %, HDD 13 %
TIME 14:37:41: CPU 48 %, RAM 19.82% %, HDD 13 %
TIME 14:37:42: CPU 60 %, RAM 21.68% %, HDD 13 %
TIME 14:37:43: CPU 51 %, RAM 22.18% %, HDD 13 %
