TIME 14:36:48: CPU 3 %, RAM 11.84% %, HDD 13 %
TIME 14:36:49: CPU 2 %, RAM 11.84% %, HDD 13 %
TIME 14:36:50: CPU 2 %, RAM 11.84% %, HDD 13 %
TIME 14:36:51: CPU 3 %, RAM 11.84% %, HDD 13 %
TIME 14:36:52: CPU 11 %, RAM 11.84% %, HDD 13 %
TIME 14:36:53: CPU 100 %, RAM 13.10% %, HDD 13 %
TIME 14:36:54: CPU 100 %, RAM 14.50% %, HDD 13 %
TIME 14:36:56: CPU 82 %, RAM 16.56% %, HDD 13 %
TIME 14:36:57: CPU 43 %, RAM 16.91% %, HDD 13 %
TIME 14:36:58: CPU 15 %, RAM 16.96% %, HDD 13 %
TIME 14:36:59: CPU 14 %, RAM 17.01% %, HDD 13 %
TIME 14:37:00: CPU 17 %, RAM 17.01% %, HDD 13 %
TIME 14:37:01: CPU 15 %, RAM 17.06% %, HDD 13 %
TIME 14:37:02: CPU 12 %, RAM 17.06% %, HDD 13 %
TIME 14:37:03: CPU 15 %, RAM 17.01% %, HDD 13 %
TIME 14:37:04: CPU 13 %, RAM 17.06% %, HDD 13 %
TIME 14:37:05: CPU 17 %, RAM 17.11% %, HDD 13 %
TIME 14:37:06: CPU 15 %, RAM 17.11% %, HDD 13 %
TIME 14:37:07: CPU 14 %, RAM 17.16% %, HDD 13 %
TIME 14:37:08: CPU 17 %, RAM 17.21% %, HDD 13 %
TIME 14:37:09: CPU 15 %, RAM 17.21% %, HDD 13 %
TIME 14:37:10: CPU 14 %, RAM 17.21% %, HDD 13 %
TIME 14:37:11: CPU 20 %, RAM 17.36% %, HDD 13 %
TIME 14:37:12: CPU 18 %, RAM 17.31% %, HDD 13 %
TIME 14:37:13: CPU 20 %, RAM 17.36% %, HDD 13 %
TIME 14:37:14: CPU 17 %, RAM 17.46% %, HDD 13 %
TIME 14:37:15: CPU 15 %, RAM 17.41% %, HDD 13 %
TIME 14:37:16: CPU 17 %, RAM 17.41% %, HDD 13 %
TIME 14:37:17: CPU 16 %, RAM 17.51% %, HDD 13 %
TIME 14:37:18: CPU 16 %, RAM 17.46% %, HDD 13 %
TIME 14:37:19: CPU 20 %, RAM 17.61% %, HDD 13 %
TIME 14:37:20: CPU 43 %, RAM 17.91% %, HDD 13 %
TIME 14:37:21: CPU 48 %, RAM 18.26% %, HDD 13 %
TIME 14:37:22: CPU 38 %, RAM 18.51% %, HDD 13 %
TIME 14:37:23: CPU 41 %, RAM 19.07% %, HDD 13 %
TIME 14:37:24: CPU 42 %, RAM 19.07% %, HDD 13 %
TIME 14:37:25: CPU 50 %, RAM 19.72% %, HDD 13 %
TIME 14:37:26: CPU 47 %, RAM 19.52% %, HDD 13 %
TIME 14:37:27: CPU 40 %, RAM 19.77% %, HDD 13 %
TIME 14:37:29: CPU 47 %, RAM 19.32% %, HDD 13 %
TIME 14:37:30: CPU 50 %, RAM 19.67% %, HDD 13 %
TIME 14:37:31: CPU 50 %, RAM 18.92% %, HDD 13 %
TIME 14:37:32: CPU 51 %, RAM 19.07% %, HDD 13 %
TIME 14:37:33: CPU 55 %, RAM 20.12% %, HDD 13 %
TIME 14:37:34: CPU 67 %, RAM 19.52% %, HDD 13 %
TIME 14:37:35: CPU 39 %, RAM 19.77% %, HDD 13 %
TIME 14:37:36: CPU 49 %, RAM 20.77% %, HDD 13 %
TIME 14:37:37: CPU 54 %, RAM 20.02% %, HDD 13 %
TIME 14:37:38: CPU 55 %, RAM 21.83% %, HDD 13 %
TIME 14:37:39: CPU 66 %, RAM 22.98% %, HDD 13 %
TIME 14:37:40: CPU 35 %, RAM 20.87% %, HDD 13 %
TIME 14:37:41: CPU 57 %, RAM 22.48% %, HDD 13 %
TIME 14:37:42: CPU 72 %, RAM 21.27% %, HDD 13 %
TIME 14:37:43: CPU 45 %, RAM 21.48% %, HDD 13 %
TIME 14:37:44: CPU 37 %, RAM 22.93% %, HDD 13 %
TIME 14:37:45: CPU 68 %, RAM 21.73% %, HDD 13 %
TIME 14:37:46: CPU 43 %, RAM 21.83% %, HDD 13 %
TIME 14:37:47: CPU 48 %, RAM 23.43% %, HDD 13 %
TIME 14:37:48: CPU 76 %, RAM 25.19% %, HDD 13 %
TIME 14:37:49: CPU 36 %, RAM 22.38% %, HDD 13 %
TIME 14:37:50: CPU 49 %, RAM 24.18% %, HDD 13 %
TIME 14:37:51: CPU 75 %, RAM 22.93% %, HDD 13 %
TIME 14:37:52: CPU 21 %, RAM 23.33% %, HDD 13 %
TIME 14:37:53: CPU 68 %, RAM 22.38% %, HDD 13 %
TIME 14:37:55: CPU 61 %, RAM 24.84% %, HDD 13 %
TIME 14:37:56: CPU 29 %, RAM 23.53% %, HDD 13 %
TIME 14:37:57: CPU 82 %, RAM 23.78% %, HDD 13 %
TIME 14:37:58: CPU 41 %, RAM 24.23% %, HDD 13 %
TIME 14:37:59: CPU 66 %, RAM 23.98% %, HDD 13 %
TIME 14:38:00: CPU 66 %, RAM 23.73% %, HDD 13 %
TIME 14:38:01: CPU 56 %, RAM 23.83% %, HDD 13 %
TIME 14:38:02: CPU 61 %, RAM 24.64% %, HDD 13 %
TIME 14:38:03: CPU 80 %, RAM 24.94% %, HDD 13 %
TIME 14:38:04: CPU 45 %, RAM 25.09% %, HDD 13 %
TIME 14:38:05: CPU 63 %, RAM 25.54% %, HDD 13 %
TIME 14:38:06: CPU 62 %, RAM 26.19% %, HDD 13 %
TIME 14:38:07: CPU 47 %, RAM 26.09% %, HDD 13 %
TIME 14:38:08: CPU 79 %, RAM 28.90% %, HDD 13 %
TIME 14:38:09: CPU 30 %, RAM 25.79% %, HDD 13 %
TIME 14:38:10: CPU 93 %, RAM 16.21% %, HDD 13 %
TIME 14:38:11: CPU 3 %, RAM 16.21% %, HDD 13 %
TIME 14:38:12: CPU 32 %, RAM 16.26% %, HDD 13 %
TIME 14:38:13: CPU 4 %, RAM 16.26% %, HDD 13 %
TIME 14:38:14: CPU 36 %, RAM 16.26% %, HDD 13 %
