TIME 14:36:48: CPU 2 %, RAM 11.79% %, HDD 13 %
TIME 14:36:49: CPU 3 %, RAM 11.79% %, HDD 13 %
TIME 14:36:50: CPU 2 %, RAM 11.79% %, HDD 13 %
TIME 14:36:51: CPU 2 %, RAM 11.79% %, HDD 13 %
TIME 14:36:52: CPU 23 %, RAM 11.79% %, HDD 13 %
TIME 14:36:53: CPU 100 %, RAM 13.20% %, HDD 13 %
TIME 14:36:54: CPU 100 %, RAM 14.50% %, HDD 13 %
TIME 14:36:55: CPU 62 %, RAM 16.51% %, HDD 13 %
TIME 14:36:57: CPU 43 %, RAM 16.86% %, HDD 13 %
TIME 14:36:58: CPU 15 %, RAM 16.91% %, HDD 13 %
TIME 14:36:59: CPU 13 %, RAM 16.91% %, HDD 13 %
TIME 14:37:00: CPU 16 %, RAM 16.96% %, HDD 13 %
TIME 14:37:01: CPU 16 %, RAM 16.96% %, HDD 13 %
TIME 14:37:02: CPU 13 %, RAM 16.96% %, HDD 13 %
TIME 14:37:03: CPU 16 %, RAM 17.01% %, HDD 13 %
TIME 14:37:04: CPU 15 %, RAM 17.01% %, HDD 13 %
TIME 14:37:05: CPU 15 %, RAM 17.06% %, HDD 13 %
TIME 14:37:06: CPU 15 %, RAM 17.01% %, HDD 13 %
TIME 14:37:07: CPU 17 %, RAM 17.06% %, HDD 13 %
TIME 14:37:08: CPU 19 %, RAM 17.11% %, HDD 13 %
TIME 14:37:09: CPU 16 %, RAM 17.16% %, HDD 13 %
TIME 14:37:10: CPU 12 %, RAM 17.21% %, HDD 13 %
TIME 14:37:11: CPU 18 %, RAM 17.31% %, HDD 13 %
TIME 14:37:12: CPU 17 %, RAM 17.26% %, HDD 13 %
TIME 14:37:13: CPU 18 %, RAM 17.31% %, HDD 13 %
TIME 14:37:14: CPU 13 %, RAM 17.36% %, HDD 13 %
TIME 14:37:15: CPU 15 %, RAM 17.36% %, HDD 13 %
TIME 14:37:16: CPU 16 %, RAM 17.36% %, HDD 13 %
TIME 14:37:17: CPU 14 %, RAM 17.31% %, HDD 13 %
TIME 14:37:18: CPU 19 %, RAM 17.41% %, HDD 13 %
TIME 14:37:19: CPU 15 %, RAM 17.46% %, HDD 13 %
