TIME 14:36:48: CPU 2 %, RAM 11.34% %, HDD 13 %
TIME 14:36:49: CPU 3 %, RAM 11.39% %, HDD 13 %
TIME 14:36:50: CPU 3 %, RAM 11.39% %, HDD 13 %
TIME 14:36:51: CPU 4 %, RAM 11.39% %, HDD 13 %
TIME 14:36:52: CPU 26 %, RAM 11.39% %, HDD 13 %
TIME 14:36:53: CPU 100 %, RAM 13.20% %, HDD 13 %
TIME 14:36:55: CPU 100 %, RAM 15.76% %, HDD 13 %
TIME 14:36:56: CPU 56 %, RAM 16.51% %, HDD 13 %
TIME 14:36:57: CPU 15 %, RAM 16.46% %, HDD 13 %
TIME 14:36:58: CPU 16 %, RAM 16.51% %, HDD 13 %
TIME 14:36:59: CPU 14 %, RAM 16.51% %, HDD 13 %
TIME 14:37:00: CPU 16 %, RAM 16.56% %, HDD 13 %
TIME 14:37:01: CPU 15 %, RAM 16.56% %, HDD 13 %
TIME 14:37:02: CPU 14 %, RAM 16.56% %, HDD 13 %
TIME 14:37:03: CPU 17 %, RAM 16.61% %, HDD 13 %
TIME 14:37:04: CPU 17 %, RAM 16.61% %, HDD 13 %
TIME 14:37:05: CPU 18 %, RAM 16.66% %, HDD 13 %
TIME 14:37:06: CPU 19 %, RAM 16.66% %, HDD 13 %
TIME 14:37:07: CPU 13 %, RAM 16.66% %, HDD 13 %
TIME 14:37:08: CPU 15 %, RAM 16.71% %, HDD 13 %
TIME 14:37:09: CPU 21 %, RAM 16.76% %, HDD 13 %
TIME 14:37:10: CPU 14 %, RAM 16.76% %, HDD 13 %
TIME 14:37:11: CPU 18 %, RAM 16.81% %, HDD 13 %
TIME 14:37:12: CPU 18 %, RAM 16.86% %, HDD 13 %
TIME 14:37:13: CPU 18 %, RAM 16.96% %, HDD 13 %
TIME 14:37:14: CPU 14 %, RAM 16.91% %, HDD 13 %
TIME 14:37:15: CPU 14 %, RAM 16.96% %, HDD 13 %
TIME 14:37:16: CPU 13 %, RAM 16.91% %, HDD 13 %
TIME 14:37:17: CPU 16 %, RAM 16.96% %, HDD 13 %
TIME 14:37:18: CPU 18 %, RAM 17.01% %, HDD 13 %
TIME 14:37:19: CPU 20 %, RAM 17.16% %, HDD 13 %
TIME 14:37:20: CPU 39 %, RAM 17.56% %, HDD 13 %
TIME 14:37:21: CPU 38 %, RAM 17.66% %, HDD 13 %
TIME 14:37:22: CPU 33 %, RAM 18.01% %, HDD 13 %
TIME 14:37:23: CPU 43 %, RAM 18.06% %, HDD 13 %
TIME 14:37:24: CPU 34 %, RAM 18.72% %, HDD 13 %
TIME 14:37:25: CPU 37 %, RAM 18.97% %, HDD 13 %
TIME 14:37:26: CPU 49 %, RAM 18.51% %, HDD 13 %
TIME 14:37:27: CPU 40 %, RAM 19.12% %, HDD 13 %
TIME 14:37:28: CPU 58 %, RAM 18.82% %, HDD 13 %
TIME 14:37:29: CPU 37 %, RAM 19.37% %, HDD 13 %
TIME 14:37:30: CPU 36 %, RAM 19.72% %, HDD 13 %
TIME 14:37:32: CPU 55 %, RAM 19.27% %, HDD 13 %
TIME 14:37:33: CPU 39 %, RAM 19.37% %, HDD 13 %
TIME 14:37:34: CPU 37 %, RAM 20.52% %, HDD 13 %
TIME 14:37:35: CPU 54 %, RAM 21.37% %, HDD 13 %
TIME 14:37:36: CPU 49 %, RAM 20.22% %, HDD 13 %
TIME 14:37:37: CPU 37 %, RAM 20.87% %, HDD 13 %
TIME 14:37:38: CPU 53 %, RAM 22.13% %, HDD 13 %
TIME 14:37:39: CPU 31 %, RAM 20.27% %, HDD 13 %
TIME 14:37:40: CPU 46 %, RAM 21.88% %, HDD 13 %
TIME 14:37:41: CPU 54 %, RAM 20.82% %, HDD 13 %
TIME 14:37:42: CPU 57 %, RAM 22.68% %, HDD 13 %
TIME 14:37:43: CPU 30 %, RAM 22.63% %, HDD 13 %
TIME 14:37:44: CPU 56 %, RAM 21.22% %, HDD 13 %
TIME 14:37:45: CPU 55 %, RAM 23.13% %, HDD 13 %
TIME 14:37:46: CPU 36 %, RAM 23.43% %, HDD 13 %
TIME 14:37:47: CPU 41 %, RAM 21.83% %, HDD 13 %
TIME 14:37:48: CPU 57 %, RAM 23.48% %, HDD 13 %
TIME 14:37:49: CPU 47 %, RAM 24.49% %, HDD 13 %
TIME 14:37:50: CPU 21 %, RAM 22.28% %, HDD 13 %
TIME 14:37:51: CPU 64 %, RAM 24.18% %, HDD 13 %
TIME 14:37:52: CPU 59 %, RAM 23.43% %, HDD 13 %
TIME 14:37:53: CPU 49 %, RAM 23.33% %, HDD 13 %
TIME 14:37:54: CPU 59 %, RAM 22.38% %, HDD 13 %
TIME 14:37:55: CPU 56 %, RAM 23.33% %, HDD 13 %
TIME 14:37:57: CPU 58 %, RAM 23.43% %, HDD 13 %
TIME 14:37:58: CPU 37 %, RAM 22.78% %, HDD 13 %
TIME 14:37:59: CPU 74 %, RAM 23.83% %, HDD 13 %
TIME 14:38:00: CPU 40 %, RAM 24.23% %, HDD 13 %
TIME 14:38:01: CPU 46 %, RAM 24.28% %, HDD 13 %
TIME 14:38:02: CPU 73 %, RAM 24.34% %, HDD 13 %
TIME 14:38:03: CPU 51 %, RAM 24.89% %, HDD 13 %
TIME 14:38:04: CPU 48 %, RAM 24.23% %, HDD 13 %
TIME 14:38:05: CPU 65 %, RAM 25.24% %, HDD 13 %
TIME 14:38:06: CPU 56 %, RAM 26.14% %, HDD 13 %
TIME 14:38:07: CPU 29 %, RAM 15.70% %, HDD 13 %
TIME 14:38:08: CPU 34 %, RAM 15.81% %, HDD 13 %
TIME 14:38:09: CPU 4 %, RAM 15.81% %, HDD 13 %
TIME 14:38:10: CPU 31 %, RAM 15.86% %, HDD 13 %
TIME 14:38:11: CPU 3 %, RAM 15.86% %, HDD 13 %
